model,n_components,min_cluster_size,min_samples,f1,precision,recall,pos_acc,neg_acc,n_clusters,n_noise
BERT Base,768,5,11,0.0023199262095759845,0.0011658072934589783,0.2313911346529133,0.2313911346529133,0.753486556594862,3,2333
BERT Base,768,6,2,0.05704683146862424,0.03390097760958688,0.179816002230276,0.179816002230276,0.9936281577121963,100,2901
BERT Base,768,6,3,0.002368720550538732,0.0011866239190772574,0.6208530805687204,0.6208530805687204,0.3501885622987025,7,946
BERT Base,768,6,4,0.002320205269505396,0.001161960918458209,0.7253972679119041,0.7253972679119041,0.22463404631917866,2,630
BERT Base,768,6,5,0.0024900664751795584,0.0012485556427537631,0.4413158628380262,0.4413158628380262,0.5610386161860255,7,1568
BERT Base,768,6,6,0.0022736218601509288,0.001138704625964323,0.6835795929746306,0.6835795929746306,0.2543921894753846,2,726
BERT Base,768,6,7,0.002321018828981738,0.0011644567591120164,0.3423473654864789,0.3423473654864789,0.6348554089942084,2,1858
BERT Base,768,6,8,0.0022899540129250806,0.001148665518300514,0.35656537496515195,0.35656537496515195,0.6144562233531607,2,1802
BERT Base,768,6,9,0.002213495793842426,0.0011101696887473786,0.35907443546138834,0.35907443546138834,0.598264720737485,2,1762
BERT Base,768,6,10,0.0021783657919844145,0.0010924509630883738,0.3640925564538612,0.3640925564538612,0.5860361636108562,2,1718
BERT Base,768,6,11,0.0021676040603524154,0.0010872244524262273,0.3442988569835517,0.3442988569835517,0.6066572076417736,2,1792
BERT Base,768,7,2,0.0023633315506095716,0.0011835531530247842,0.7410091998884862,0.7410091998884862,0.22241338249807693,5,608
BERT Base,768,7,3,0.002347068336886317,0.001175592662032758,0.6701979369947031,0.6701979369947031,0.29195212157285116,4,794
BERT Base,768,7,4,0.002320205269505396,0.001161960918458209,0.7253972679119041,0.7253972679119041,0.22463404631917866,2,630
BERT Base,768,7,5,0.002308688373006903,0.0011562305244858465,0.7075550599386674,0.7075550599386674,0.23995267483221092,2,676
BERT Base,768,7,6,0.0023080109020949123,0.0011574723550877276,0.38528017842207973,0.38528017842207973,0.5865811032809736,2,1717
BERT Base,768,7,7,0.002321018828981738,0.0011644567591120164,0.3423473654864789,0.3423473654864789,0.6348554089942084,2,1858
BERT Base,768,7,8,0.0022899540129250806,0.001148665518300514,0.35656537496515195,0.35656537496515195,0.6144562233531607,2,1802
BERT Base,768,7,9,0.002213495793842426,0.0011101696887473786,0.35907443546138834,0.35907443546138834,0.598264720737485,2,1762
BERT Base,768,7,10,0.0021783657919844145,0.0010924509630883738,0.3640925564538612,0.3640925564538612,0.5860361636108562,2,1718
BERT Base,768,7,11,0.0021676040603524154,0.0010872244524262273,0.3442988569835517,0.3442988569835517,0.6066572076417736,2,1792
BERT Base,768,8,2,0.0023597854853631504,0.0011817772968736782,0.7398940618901589,0.7398940618901589,0.22241546242048196,4,615
BERT Base,768,8,3,0.002334398994773231,0.0011692468993684795,0.6665737385001393,0.6665737385001393,0.2919545481489904,2,808
BERT Base,768,8,4,0.0023864136302338243,0.0011960071158497768,0.5096180652355728,0.5096180652355728,0.47080152929761365,3,1324
BERT Base,768,8,5,0.0024508068943494585,0.001228870409384216,0.4343462503484806,0.4343462503484806,0.561041736069633,3,1594
BERT Base,768,8,6,0.0023080109020949123,0.0011574723550877276,0.38528017842207973,0.38528017842207973,0.5865811032809736,2,1717
BERT Base,768,8,7,0.002321018828981738,0.0011644567591120164,0.3423473654864789,0.3423473654864789,0.6348554089942084,2,1858
BERT Base,768,8,8,0.0022899540129250806,0.001148665518300514,0.35656537496515195,0.35656537496515195,0.6144562233531607,2,1802
BERT Base,768,8,9,0.002213495793842426,0.0011101696887473786,0.35907443546138834,0.35907443546138834,0.598264720737485,2,1762
BERT Base,768,8,10,0.0021783657919844145,0.0010924509630883738,0.3640925564538612,0.3640925564538612,0.5860361636108562,2,1718
BERT Base,768,8,11,0.0021676040603524154,0.0010872244524262273,0.3442988569835517,0.3442988569835517,0.6066572076417736,2,1792
BERT Base,768,9,2,0.002346465031313616,0.001175106445318588,0.7357122943964316,0.7357122943964316,0.22241580907421613,2,631
BERT Base,768,9,3,0.002334398994773231,0.0011692468993684795,0.6665737385001393,0.6665737385001393,0.2919545481489904,2,808
BERT Base,768,9,4,0.0023864136302338243,0.0011960071158497768,0.5096180652355728,0.5096180652355728,0.47080152929761365,3,1324
BERT Base,768,9,5,0.0024508068943494585,0.001228870409384216,0.4343462503484806,0.4343462503484806,0.561041736069633,3,1594
BERT Base,768,9,6,0.0023080109020949123,0.0011574723550877276,0.38528017842207973,0.38528017842207973,0.5865811032809736,2,1717
BERT Base,768,9,7,0.002321018828981738,0.0011644567591120164,0.3423473654864789,0.3423473654864789,0.6348554089942084,2,1858
BERT Base,768,9,8,0.0022899540129250806,0.001148665518300514,0.35656537496515195,0.35656537496515195,0.6144562233531607,2,1802
BERT Base,768,9,9,0.002213495793842426,0.0011101696887473786,0.35907443546138834,0.35907443546138834,0.598264720737485,2,1762
BERT Base,768,9,10,0.0021783657919844145,0.0010924509630883738,0.3640925564538612,0.3640925564538612,0.5860361636108562,2,1718
BERT Base,768,9,11,0.0041697808898155065,0.0024274067967390307,0.014775578477836632,0.014775578477836632,0.9924495350160136,6,3857
